,Record ID,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class,Course Code,College,Withdrew No MT,Dropped no MT,Dropped no Fin
21059,21059,Registered,CMGT,19400,KC,B,B-,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21060,21060,Registered,CMGT,19400,KC,F,,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21061,21061,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21062,21062,Registered,CMGT,19400,KC,A-,A,ARCH,COMA,Spring 2025,JR,CMGT 19400,CAED,False,False,False
21063,21063,Stopped Attending - Failed,CMGT,19400,KC,W,W,ARCH,COMA,Spring 2025,JR,CMGT 19400,CAED,True,False,False
21064,21064,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,JR,CMGT 19400,CAED,False,False,False
21065,21065,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21066,21066,Registered,CMGT,19400,KC,B-,B-,ARCH,OTH,Spring 2025,SO,CMGT 19400,Other,False,False,False
21067,21067,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,SR,CMGT 19400,CAED,False,False,False
21068,21068,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,JR,CMGT 19400,CAED,False,False,False
21069,21069,Registered,CMGT,19400,KC,B+,B+,ARCH,COMA,Spring 2025,FR,CMGT 19400,CAED,False,False,False
21070,21070,Registered,CMGT,19400,KC,D,,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21071,21071,Registered,CMGT,19400,KC,A,A,ARCH,ID,Spring 2025,SR,CMGT 19400,CAED,False,False,False
21072,21072,Registered,CMGT,19400,KC,B,C,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21073,21073,Registered,CMGT,19400,KC,B,B+,ARCH,COMA,Spring 2025,SR,CMGT 19400,CAED,False,False,False
21074,21074,Registered,CMGT,19400,KC,A-,,ARCH,OTH,Spring 2025,SO,CMGT 19400,Other,False,False,False
21075,21075,Registered,CMGT,19400,KC,C-,C+,ARCH,COMA,Spring 2025,JR,CMGT 19400,CAED,False,False,False
21076,21076,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21077,21077,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,JR,CMGT 19400,CAED,False,False,False
21078,21078,Registered,CMGT,19400,KC,A-,A-,ARCH,COMA,Spring 2025,SR,CMGT 19400,CAED,False,False,False
21079,21079,Registered,CMGT,19400,KC,B+,A,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21080,21080,Registered,CMGT,19400,KC,A,A-,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21081,21081,Registered,CMGT,19400,KC,A,B+,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21082,21082,Registered,CMGT,19400,KC,F,F,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21083,21083,Registered,CMGT,19400,KC,C,B+,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21084,21084,Stopped Attending - Failed,CMGT,19400,KC,W,F,ARCH,COMA,Spring 2025,SR,CMGT 19400,CAED,False,False,False
21085,21085,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,SR,CMGT 19400,CAED,False,False,False
21086,21086,Registered,CMGT,19400,KC,F,B,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21087,21087,Registered,CMGT,19400,KC,A,A-,ARCH,COMA,Spring 2025,FR,CMGT 19400,CAED,False,False,False
21088,21088,Registered,CMGT,19400,KC,B+,B-,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21089,21089,Registered,CMGT,19400,KC,B-,A,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21090,21090,Registered,CMGT,19400,KC,B-,B+,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21091,21091,Registered,CMGT,19400,KC,A-,D+,ARCH,COMA,Spring 2025,JR,CMGT 19400,CAED,False,False,False
21092,21092,Never Attended - Failed,CMGT,19400,KC,B,B+,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21093,21093,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,JR,CMGT 19400,CAED,False,False,False
21094,21094,Registered,CMGT,19400,KC,A,B+,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21095,21095,Registered,CMGT,19400,KC,B+,D,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21096,21096,Registered,CMGT,19400,KC,A,,ARCH,COMA,Spring 2025,JR,CMGT 19400,CAED,False,False,False
21097,21097,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21098,21098,Registered,CMGT,19400,KC,B+,A-,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21099,21099,Registered,CMGT,19400,KC,B,F,ARCH,COMA,Spring 2025,FR,CMGT 19400,CAED,False,False,False
21100,21100,Registered,CMGT,19400,KC,A-,A,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21101,21101,Stopped Attending - Failed,CMGT,19400,KC,W,W,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,True,False,False
21102,21102,Registered,CMGT,19400,KC,A-,A,ARCH,COMA,Spring 2025,JR,CMGT 19400,CAED,False,False,False
21103,21103,Registered,CMGT,19400,KC,SF,F,ARCH,OTH,Spring 2025,SO,CMGT 19400,Other,False,False,False
21104,21104,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,JR,CMGT 19400,CAED,False,False,False
21105,21105,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,JR,CMGT 19400,CAED,False,False,False
21106,21106,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,FR,CMGT 19400,CAED,False,False,False
21107,21107,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,FR,CMGT 19400,CAED,False,False,False
21108,21108,Registered,CMGT,19400,KC,A,,ARCH,COMA,Spring 2025,JR,CMGT 19400,CAED,False,False,False
21109,21109,Stopped Attending - Failed,CMGT,19400,KC,W,A,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21110,21110,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21111,21111,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,SO,CMGT 19400,CAED,False,False,False
21112,21112,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,JR,CMGT 19400,CAED,False,False,False
21113,21113,Registered,CMGT,19400,KC,A,A,ARCH,COMA,Spring 2025,JR,CMGT 19400,CAED,False,False,False
21114,21114,Registered,CMGT,19400,KC,,A-,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21115,21115,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21116,21116,Registered,CMGT,19400,KC,,B+,ARCH,COMA,Spring 2026,FR,CMGT 19400,CAED,False,False,False
21117,21117,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,FR,CMGT 19400,CAED,False,False,False
21118,21118,Registered,CMGT,19400,KC,,,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21119,21119,Registered,CMGT,19400,KC,,B-,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21120,21120,Registered,CMGT,19400,KC,,B+,ARCH,COMA,Spring 2026,FR,CMGT 19400,CAED,False,False,False
21121,21121,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,FR,CMGT 19400,CAED,False,False,False
21122,21122,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21123,21123,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,FR,CMGT 19400,CAED,False,False,False
21124,21124,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21125,21125,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21126,21126,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SR,CMGT 19400,CAED,False,False,False
21127,21127,Registered,CMGT,19400,KC,,,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21128,21128,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,FR,CMGT 19400,CAED,False,False,False
21129,21129,Registered,CMGT,19400,KC,,C,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21130,21130,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21131,21131,Registered,CMGT,19400,KC,,B+,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21132,21132,Registered,CMGT,19400,KC,,C,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21133,21133,Registered,CMGT,19400,KC,,B-,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21134,21134,Registered,CMGT,19400,KC,,A-,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21135,21135,Registered,CMGT,19400,KC,,A-,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21136,21136,Registered,CMGT,19400,KC,,B+,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21137,21137,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21138,21138,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SR,CMGT 19400,CAED,False,False,False
21139,21139,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,FR,CMGT 19400,CAED,False,False,False
21140,21140,Registered,CMGT,19400,KC,,A,ARCH,ARCS,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21141,21141,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21142,21142,Registered,CMGT,19400,KC,,B-,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21143,21143,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21144,21144,Registered,CMGT,19400,KC,,C,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21145,21145,Registered,CMGT,19400,KC,,A-,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21146,21146,Registered,CMGT,19400,KC,,F,ARCH,ARCH,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21147,21147,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21148,21148,Stopped Attending - Failed,CMGT,19400,KC,W,W,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,True,False,False
21149,21149,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21150,21150,Registered,CMGT,19400,KC,,B+,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21151,21151,Registered,CMGT,19400,KC,,D,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21152,21152,Registered,CMGT,19400,KC,,A-,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21153,21153,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21154,21154,Registered,CMGT,19400,KC,B,,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21155,21155,Registered,CMGT,19400,KC,,B+,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21156,21156,Registered,CMGT,19400,KC,,C+,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21157,21157,Registered,CMGT,19400,KC,,C,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21158,21158,Std Withdrawn,CMGT,19400,KC,,C,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21159,21159,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21160,21160,Registered,CMGT,19400,KC,,A,ARCH,OTH,Spring 2026,JR,CMGT 19400,Other,False,False,False
21161,21161,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21162,21162,Registered,CMGT,19400,KC,,B,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21163,21163,Registered,CMGT,19400,KC,,C,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21164,21164,Registered,CMGT,19400,KC,,B+,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21165,21165,Registered,CMGT,19400,KC,,A-,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21166,21166,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21167,21167,Stopped Attending - Failed,CMGT,19400,KC,W,W,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,True,False,False
21168,21168,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21169,21169,Registered,CMGT,19400,KC,,B+,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21170,21170,Registered,CMGT,19400,KC,,A-,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21171,21171,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21172,21172,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21173,21173,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21174,21174,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21175,21175,Registered,CMGT,19400,KC,,C,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21176,21176,Registered,CMGT,19400,KC,,B,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21177,21177,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,FR,CMGT 19400,CAED,False,False,False
21178,21178,Std Dropped,CMGT,19400,KC,DR,DR,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,True,True
21179,21179,Registered,CMGT,19400,KC,,A-,ARCH,OTH,Spring 2026,SR,CMGT 19400,Other,False,False,False
21180,21180,Registered,CMGT,19400,KC,,A-,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21181,21181,Registered,CMGT,19400,KC,,B,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21182,21182,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21183,21183,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21184,21184,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21185,21185,Registered,CMGT,19400,KC,,,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21186,21186,Registered,CMGT,19400,KC,,A,ARCH,ARCH,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21187,21187,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21188,21188,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21189,21189,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21190,21190,Registered,CMGT,19400,KC,,B+,ARCH,OTH,Spring 2026,SO,CMGT 19400,Other,False,False,False
21191,21191,Registered,CMGT,19400,KC,,A-,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21192,21192,Registered,CMGT,19400,KC,,F,ARCH,OTH,Spring 2026,GR,CMGT 19400,Other,False,False,False
21193,21193,Stopped Attending - Failed,CMGT,19400,KC,W,C,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21194,21194,Registered,CMGT,19400,KC,,B,ARCH,COMA,Spring 2026,FR,CMGT 19400,CAED,False,False,False
21195,21195,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21196,21196,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21197,21197,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21198,21198,Registered,CMGT,19400,KC,,C+,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21199,21199,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21200,21200,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21201,21201,Registered,CMGT,19400,KC,SF,SF,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21202,21202,Registered,CMGT,19400,KC,,B+,ARCH,COMA,Spring 2026,FR,CMGT 19400,CAED,False,False,False
21203,21203,Registered,CMGT,19400,KC,,A-,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21204,21204,Registered,CMGT,19400,KC,,B+,ARCH,COMA,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21205,21205,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21206,21206,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21207,21207,Registered,CMGT,19400,KC,,A,ARCH,ARCS,Spring 2026,JR,CMGT 19400,CAED,False,False,False
21208,21208,Registered,CMGT,19400,KC,,C-,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21209,21209,Registered,CMGT,19400,KC,,F,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21210,21210,Registered,CMGT,19400,KC,,A,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21211,21211,Registered,CMGT,19400,KC,,,ARCH,COMA,Spring 2026,SO,CMGT 19400,CAED,False,False,False
21212,21212,Std Dropped,CMGT,19400,KC,DR,DR,ARCH,COMA,Spring 2026,FR,CMGT 19400,CAED,False,True,True
21213,21213,Registered,CMGT,21745,KC,B-,C,ARCH,ARCH,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21214,21214,Registered,CMGT,21745,KC,A-,,ARCH,COMA,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21215,21215,Registered,CMGT,21745,KC,C+,B,ARCH,COMA,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21216,21216,Registered,CMGT,21745,KC,A,A,ARCH,COMA,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21217,21217,Registered,CMGT,21745,KC,C+,,ARCH,ARCH,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21218,21218,Registered,CMGT,21745,KC,A,A-,ARCH,ID,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21219,21219,Registered,CMGT,21745,KC,A,A,ARCH,COMA,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21220,21220,Registered,CMGT,21745,KC,A-,A-,ARCH,ARCS,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21221,21221,Registered,CMGT,21745,KC,B,B+,ARCH,ARCS,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21222,21222,Registered,CMGT,21745,KC,A,A,ARCH,ARCH,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21223,21223,Registered,CMGT,21745,KC,A,F,ARCH,COMA,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21224,21224,Registered,CMGT,21745,KC,A,A-,ARCH,ARCH,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21225,21225,Registered,CMGT,21745,KC,B+,B-,ARCH,ARCH,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21226,21226,Registered,CMGT,21745,KC,A,,ARCH,COMA,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21227,21227,Registered,CMGT,21745,KC,A,,ARCH,COMA,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21228,21228,Registered,CMGT,21745,KC,A,B+,ARCH,COMA,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21229,21229,Registered,CMGT,21745,KC,B+,B,ARCH,ARCH,Spring 2023,SR,CMGT 21745,CAED,False,False,False
21230,21230,Registered,CMGT,21745,KC,F,C-,ARCH,COMA,Spring 2023,SR,CMGT 21745,CAED,False,False,False
21231,21231,Registered,CMGT,21745,KC,F,F,ARCH,ARCH,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21232,21232,Registered,CMGT,21745,KC,C,C-,ARCH,ID,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21233,21233,Std Withdrawn,CMGT,21745,KC,A-,B,ARCH,COMA,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21234,21234,Registered,CMGT,21745,KC,A-,,ARCH,ID,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21235,21235,Registered,CMGT,21745,KC,A-,A-,ARCH,COMA,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21236,21236,Registered,CMGT,21745,KC,A,A,ARCH,OTH,Spring 2023,JR,CMGT 21745,Other,False,False,False
21237,21237,Registered,CMGT,21745,KC,B,C+,ARCH,ID,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21238,21238,Registered,CMGT,21745,KC,C+,D,ARCH,COMA,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21239,21239,Registered,CMGT,21745,KC,B+,B,ARCH,ARCH,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21240,21240,Registered,CMGT,21745,KC,D,,ARCH,COMA,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21241,21241,Registered,CMGT,21745,KC,B,B,ARCH,ARCH,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21242,21242,Registered,CMGT,21745,KC,A,A,ARCH,OTH,Spring 2023,JR,CMGT 21745,Other,False,False,False
21243,21243,Registered,CMGT,21745,KC,C,F,ARCH,COMA,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21244,21244,Registered,CMGT,21745,KC,A-,B+,ARCH,ARCS,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21245,21245,Registered,CMGT,21745,KC,A,A,ARCH,COMA,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21246,21246,Registered,CMGT,21745,KC,C,D,ARCH,ARCH,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21247,21247,Registered,CMGT,21745,KC,A,,ARCH,COMA,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21248,21248,Registered,CMGT,21745,KC,A-,B+,ARCH,ARCH,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21249,21249,Registered,CMGT,21745,KC,A,A,ARCH,COMA,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21250,21250,Registered,CMGT,21745,KC,A-,C-,ARCH,COMA,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21251,21251,Registered,CMGT,21745,KC,A-,A,ARCH,ARCH,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21252,21252,Registered,CMGT,21745,KC,B+,,ARCH,COMA,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21253,21253,Registered,CMGT,21745,KC,A,A,ARCH,COMA,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21254,21254,Registered,CMGT,21745,KC,A-,,ARCH,COMA,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21255,21255,Registered,CMGT,21745,KC,B,A,ARCH,ARCH,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21256,21256,Registered,CMGT,21745,KC,A,A,ARCH,COMA,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21257,21257,Registered,CMGT,21745,KC,B-,A-,ARCH,ARCH,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21258,21258,Stopped Attending - Failed,CMGT,21745,KC,W,F,ARCH,COMA,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21259,21259,Registered,CMGT,21745,KC,A-,B-,ARCH,ID,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21260,21260,Registered,CMGT,21745,KC,B+,A,ARCH,ARCH,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21261,21261,Registered,CMGT,21745,KC,F,F,ARCH,OTH,Spring 2023,FR,CMGT 21745,Other,False,False,False
21262,21262,Registered,CMGT,21745,KC,A-,B,ARCH,COMA,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21263,21263,Registered,CMGT,21745,KC,A,B+,ARCH,ARCH,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21264,21264,Registered,CMGT,21745,KC,B+,B+,ARCH,COMA,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21265,21265,Admin Dropped,CMGT,21745,KC,DR,DR,ARCH,ARCH,Spring 2023,JR,CMGT 21745,CAED,False,True,True
21266,21266,Registered,CMGT,21745,KC,A,,ARCH,COMA,Spring 2023,SR,CMGT 21745,CAED,False,False,False
21267,21267,Registered,CMGT,21745,KC,B-,A,ARCH,ARCS,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21268,21268,Registered,CMGT,21745,KC,A-,A,ARCH,COMA,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21269,21269,Registered,CMGT,21745,KC,A,A,ARCH,ARCH,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21270,21270,Registered,CMGT,21745,KC,B-,C,ARCH,COMA,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21271,21271,Registered,CMGT,21745,KC,B,B,ARCH,COMA,Spring 2023,SO,CMGT 21745,CAED,False,False,False
21272,21272,Std Dropped,CMGT,21745,KC,DR,DR,ARCH,COMA,Spring 2023,FR,CMGT 21745,CAED,False,True,True
21273,21273,Registered,CMGT,21745,KC,,A,ARCH,COMA,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21274,21274,Registered,CMGT,21745,KC,A,A,ARCH,COMA,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21275,21275,Registered,CMGT,21745,KC,A,A,ARCH,COMA,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21276,21276,Registered,CMGT,21745,KC,A,A,ARCH,ARCH,Spring 2023,JR,CMGT 21745,CAED,False,False,False
21277,21277,Admin Dropped,CMGT,21745,KC,DR,DR,ARCH,COMA,Spring 2023,SO,CMGT 21745,CAED,False,True,True
21278,21278,Registered,CMGT,21745,KC,A,A,ARCH,COMA,Spring 2023,FR,CMGT 21745,CAED,False,False,False
21279,21279,Registered,CMGT,21745,KC,C+,,ARCH,COMA,Spring 2023,FR,CMGT 21745,CAED,False,False,False
