,Record ID,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class,Course Code,Major College,Subject College,Mid Term Grade Number,Final Grade Number,MT Intervention Needed
78345,78345,Registered,THEA,22915,KC,B,B,THDN,THEA,202480,FR,THEA 22915,CotA,CotA,3.0,3.0,Passing MT Grade
78346,78346,Registered,THEA,22915,KC,B,C,THDN,THEA,202480,FR,THEA 22915,CotA,CotA,2.0,3.0,FR/SO Intervention Needed
78347,78347,Registered,THEA,22915,KC,A,D+,THDN,DANC,202480,SO,THEA 22915,CotA,CotA,1.3,4.0,FR/SO Intervention Needed
78348,78348,Registered,THEA,22915,KC,D,C-,THDN,THEA,202480,FR,THEA 22915,CotA,CotA,1.7,1.0,FR/SO Intervention Needed
78349,78349,Registered,THEA,22915,KC,A,A,THDN,TDTP,202480,SO,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78350,78350,Registered,THEA,22915,KC,A,A,THDN,THEA,202480,FR,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78351,78351,Registered,THEA,22915,KC,A,A,THDN,THEA,202480,FR,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78352,78352,Registered,THEA,22915,KC,C-,D+,THDN,DMP,202480,SR,THEA 22915,CCI,CotA,1.3,1.7,Passing MT Grade
78353,78353,Registered,THEA,22915,KC,A-,A-,THDN,THEA,202480,JR,THEA 22915,CotA,CotA,3.7,3.7,Passing MT Grade
78354,78354,Registered,THEA,22915,KC,B,B-,THDN,TDTP,202480,FR,THEA 22915,CotA,CotA,2.7,3.0,Passing MT Grade
78355,78355,Registered,THEA,22915,KC,W,A-,THDN,THEA,202480,FR,THEA 22915,CotA,CotA,3.7,0.0,Passing MT Grade
78356,78356,Registered,THEA,22915,KC,A-,A,THDN,TDTP,202480,FR,THEA 22915,CotA,CotA,4.0,3.7,Passing MT Grade
78357,78357,Registered,THEA,22915,KC,A,A,THDN,TDTP,202480,FR,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78358,78358,Registered,THEA,22915,KC,A-,,THDN,THEA,202480,FR,THEA 22915,CotA,CotA,,3.7,No MT Grade Entered
78359,78359,Registered,THEA,22915,KC,C+,B,THDN,TDTP,202480,FR,THEA 22915,CotA,CotA,3.0,2.3,Passing MT Grade
78360,78360,Registered,THEA,22915,KC,B,A,THDN,THEA,202480,SO,THEA 22915,CotA,CotA,4.0,3.0,Passing MT Grade
78361,78361,Registered,THEA,22915,KC,B+,C,THDN,ARTE,202510,SO,THEA 22915,CotA,CotA,2.0,3.3,FR/SO Intervention Needed
78362,78362,Registered,THEA,22915,KC,C-,D,THDN,TDTP,202510,SO,THEA 22915,CotA,CotA,1.0,1.7,FR/SO Intervention Needed
78363,78363,Registered,THEA,22915,KC,A,A,THDN,THEA,202510,FR,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78364,78364,Std Dropped,THEA,22915,KC,DR,DR,THDN,TDTP,202510,SO,THEA 22915,CotA,CotA,,,Dropped Course
78365,78365,Registered,THEA,22915,KC,A,A,THDN,THEA,202510,FR,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78366,78366,Registered,THEA,22915,KC,B-,C,THDN,THEA,202510,FR,THEA 22915,CotA,CotA,2.0,2.7,FR/SO Intervention Needed
78367,78367,Admin Dropped,THEA,22915,KC,DR,DR,THDN,THEA,202510,FR,THEA 22915,CotA,CotA,,,Dropped Course
78368,78368,Registered,THEA,22915,KC,A-,A-,THDN,THEA,202510,JR,THEA 22915,CotA,CotA,3.7,3.7,Passing MT Grade
78369,78369,Registered,THEA,22915,KC,B+,A,THDN,THEA,202510,FR,THEA 22915,CotA,CotA,4.0,3.3,Passing MT Grade
78370,78370,Registered,THEA,22915,KC,A,A,THDN,MUT,202510,FR,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78371,78371,Registered,THEA,22915,KC,A,A,THDN,MUT,202510,FR,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78372,78372,Registered,THEA,22915,KC,A,A,THDN,MUT,202510,FR,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78373,78373,Registered,THEA,22915,KC,C,,THDN,DMP,202510,FR,THEA 22915,CCI,CotA,,2.0,No MT Grade Entered
78374,78374,Registered,THEA,22915,KC,A,A,THDN,DNST,202510,FR,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78375,78375,Stopped Attending - Failed,THEA,22915,KC,W,C-,THDN,THEA,202510,SR,THEA 22915,CotA,CotA,1.7,0.0,Passing MT Grade
78376,78376,Registered,THEA,22915,KC,B+,C-,THDN,THEA,202510,FR,THEA 22915,CotA,CotA,1.7,3.3,FR/SO Intervention Needed
78377,78377,Registered,THEA,22915,KC,A,A,THDN,THEA,202510,FR,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78378,78378,Registered,THEA,22915,KC,A,A,THDN,TDTP,202510,FR,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78379,78379,Registered,THEA,22915,KC,A,A-,THDN,THEA,202510,JR,THEA 22915,CotA,CotA,3.7,4.0,Passing MT Grade
78380,78380,Registered,THEA,22915,KC,B,B,THDN,THEA,202510,FR,THEA 22915,CotA,CotA,3.0,3.0,Passing MT Grade
78381,78381,Registered,THEA,22915,KC,A-,A-,THDN,TDTP,202510,JR,THEA 22915,CotA,CotA,3.7,3.7,Passing MT Grade
78382,78382,Registered,THEA,22915,KC,A,A,THDN,THEA,202510,FR,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78383,78383,Registered,THEA,22915,KC,A,A-,THDN,THEA,202510,FR,THEA 22915,CotA,CotA,3.7,4.0,Passing MT Grade
78385,78385,Registered,THEA,22915,KC,A,A,THDN,MUT,202510,FR,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78386,78386,Registered,THEA,22915,KC,F,B-,THDN,MUT,202510,FR,THEA 22915,CotA,CotA,2.7,0.0,Passing MT Grade
78387,78387,Registered,THEA,22915,KC,A,A,THDN,MUT,202510,JR,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78388,78388,Registered,THEA,22915,KC,A,A,THDN,THEA,202510,FR,THEA 22915,CotA,CotA,4.0,4.0,Passing MT Grade
78389,78389,Registered,THEA,22915,KC,B,,THDN,THEA,202510,SO,THEA 22915,CotA,CotA,,3.0,No MT Grade Entered
78390,78390,Registered,THEA,22915,KC,B+,A-,THDN,THEA,202510,JR,THEA 22915,CotA,CotA,3.7,3.3,Passing MT Grade
78391,78391,Registered,THEA,15947,KC,A,A,THDN,TDTP,202280,SO,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78392,78392,Registered,THEA,15947,KC,B,A,THDN,TDTP,202280,SO,THEA 15947,CotA,CotA,4.0,3.0,Passing MT Grade
78393,78393,Registered,THEA,15947,KC,A,A,THDN,TDTP,202280,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78394,78394,Registered,THEA,15947,KC,A-,B,THDN,TDTP,202280,SO,THEA 15947,CotA,CotA,3.0,3.7,Passing MT Grade
78395,78395,Registered,THEA,15947,KC,A,A-,THDN,TDTP,202280,SO,THEA 15947,CotA,CotA,3.7,4.0,Passing MT Grade
78396,78396,Registered,THEA,15947,KC,,A,THDN,TDTP,202280,FR,THEA 15947,CotA,CotA,4.0,,Passing MT Grade
78397,78397,Registered,THEA,15947,KC,B,B,THDN,TDTP,202280,JR,THEA 15947,CotA,CotA,3.0,3.0,Passing MT Grade
78398,78398,Registered,THEA,15947,KC,A,A,THDN,TDTP,202280,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78399,78399,Registered,THEA,15947,KC,A,A,THDN,TDTP,202280,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78400,78400,Registered,THEA,15947,KC,F,B,THDN,TDTP,202280,FR,THEA 15947,CotA,CotA,3.0,0.0,Passing MT Grade
78401,78401,Registered,THEA,15947,KC,A-,B+,THDN,TDTP,202280,FR,THEA 15947,CotA,CotA,3.3,3.7,Passing MT Grade
78402,78402,Registered,THEA,15947,KC,A,A,THDN,TDTP,202280,SO,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78403,78403,Registered,THEA,15947,KC,A,A,THDN,TDTP,202280,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78404,78404,Registered,THEA,15947,KC,A,A,THDN,TDTP,202280,JR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78405,78405,Registered,THEA,15947,KC,A,A,THDN,TDTP,202280,JR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78406,78406,Registered,THEA,15947,KC,B+,A-,THDN,TDTP,202280,SO,THEA 15947,CotA,CotA,3.7,3.3,Passing MT Grade
78407,78407,Registered,THEA,15947,KC,C+,,THDN,TDTP,202280,FR,THEA 15947,CotA,CotA,,2.3,No MT Grade Entered
78408,78408,Registered,THEA,15947,KC,A-,B-,THDN,TDTP,202280,SO,THEA 15947,CotA,CotA,2.7,3.7,Passing MT Grade
78409,78409,Registered,THEA,15947,KC,B+,,THDN,TDTP,202280,FR,THEA 15947,CotA,CotA,,3.3,No MT Grade Entered
78410,78410,Registered,THEA,15947,KC,A-,A,THDN,TDTP,202280,JR,THEA 15947,CotA,CotA,4.0,3.7,Passing MT Grade
78411,78411,Registered,THEA,15947,KC,B+,,THDN,TDTP,202280,FR,THEA 15947,CotA,CotA,,3.3,No MT Grade Entered
78412,78412,Registered,THEA,15947,KC,A-,,THDN,TDTP,202280,SO,THEA 15947,CotA,CotA,,3.7,No MT Grade Entered
78413,78413,Registered,THEA,15947,KC,A,B+,THDN,TDTP,202280,SO,THEA 15947,CotA,CotA,3.3,4.0,Passing MT Grade
78414,78414,Registered,THEA,15947,KC,A,A-,THDN,TDTP,202280,SO,THEA 15947,CotA,CotA,3.7,4.0,Passing MT Grade
78415,78415,Registered,THEA,15947,KC,C,C,THDN,TDTP,202280,JR,THEA 15947,CotA,CotA,2.0,2.0,Passing MT Grade
78416,78416,Registered,THEA,15947,KC,B,B,THDN,TDTP,202310,SR,THEA 15947,CotA,CotA,3.0,3.0,Passing MT Grade
78417,78417,Registered,THEA,15947,KC,C+,B-,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,2.7,2.3,Passing MT Grade
78418,78418,Registered,THEA,15947,KC,A,A,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78419,78419,Registered,THEA,15947,KC,A,A,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78420,78420,Registered,THEA,15947,KC,A,A,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78421,78421,Registered,THEA,15947,KC,A,B,THDN,VCD,202310,FR,THEA 15947,CCI,CotA,3.0,4.0,Passing MT Grade
78422,78422,Registered,THEA,15947,KC,A,A,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78423,78423,Registered,THEA,15947,KC,A,B+,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,3.3,4.0,Passing MT Grade
78424,78424,Registered,THEA,15947,KC,B,C-,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,1.7,3.0,FR/SO Intervention Needed
78425,78425,Registered,THEA,15947,KC,A,,THDN,TDTP,202310,JR,THEA 15947,CotA,CotA,,4.0,No MT Grade Entered
78426,78426,Registered,THEA,15947,KC,A,A,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78427,78427,Registered,THEA,15947,KC,A-,B+,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,3.3,3.7,Passing MT Grade
78428,78428,Registered,THEA,15947,KC,A,C+,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,2.3,4.0,Passing MT Grade
78429,78429,Registered,THEA,15947,KC,A,A,THDN,TDTP,202310,SO,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78431,78431,Registered,THEA,15947,KC,A,A-,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,3.7,4.0,Passing MT Grade
78432,78432,Registered,THEA,15947,KC,A,A,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78433,78433,Registered,THEA,15947,KC,A,A,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78435,78435,Registered,THEA,15947,KC,C+,C,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,2.0,2.3,FR/SO Intervention Needed
78436,78436,Registered,THEA,15947,KC,A-,C,THDN,TDTP,202310,JR,THEA 15947,CotA,CotA,2.0,3.7,Passing MT Grade
78437,78437,Registered,THEA,15947,KC,B,B,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,3.0,3.0,Passing MT Grade
78438,78438,Registered,THEA,15947,KC,A,A,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78439,78439,Registered,THEA,15947,KC,A-,A,THDN,TDTP,202310,FR,THEA 15947,CotA,CotA,4.0,3.7,Passing MT Grade
78440,78440,Registered,THEA,15947,KC,D,F,THDN,TDTP,202380,FR,THEA 15947,CotA,CotA,0.0,1.0,FR/SO Intervention Needed
78441,78441,Registered,THEA,15947,KC,A-,A-,THDN,TDTP,202380,SO,THEA 15947,CotA,CotA,3.7,3.7,Passing MT Grade
78442,78442,Registered,THEA,15947,KC,B-,C,THDN,TDTP,202380,SO,THEA 15947,CotA,CotA,2.0,2.7,FR/SO Intervention Needed
78443,78443,Registered,THEA,15947,KC,C,D+,THDN,TDTP,202380,SR,THEA 15947,CotA,CotA,1.3,2.0,Passing MT Grade
78444,78444,Registered,THEA,15947,KC,A,A,THDN,TDTP,202380,SO,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78445,78445,Admin Dropped,THEA,15947,KC,DR,DR,THDN,TDTP,202380,SR,THEA 15947,CotA,CotA,,,Dropped Course
78446,78446,Registered,THEA,15947,KC,A,A,THDN,TDTP,202380,SO,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78447,78447,Registered,THEA,15947,KC,A,,THDN,TDTP,202380,SO,THEA 15947,CotA,CotA,,4.0,No MT Grade Entered
78448,78448,Registered,THEA,15947,KC,B,C-,THDN,TDTP,202380,FR,THEA 15947,CotA,CotA,1.7,3.0,FR/SO Intervention Needed
78449,78449,Registered,THEA,15947,KC,C-,D,THDN,TDTP,202380,FR,THEA 15947,CotA,CotA,1.0,1.7,FR/SO Intervention Needed
78450,78450,Registered,THEA,15947,KC,B,A-,THDN,TDTP,202380,SO,THEA 15947,CotA,CotA,3.7,3.0,Passing MT Grade
78451,78451,Registered,THEA,15947,KC,A,A,THDN,TDTP,202380,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78452,78452,Registered,THEA,15947,KC,B+,,THDN,TDTP,202380,FR,THEA 15947,CotA,CotA,,3.3,No MT Grade Entered
78453,78453,Registered,THEA,15947,KC,A,A,THDN,TDTP,202380,SO,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78454,78454,Registered,THEA,15947,KC,C-,C+,THDN,TDTP,202380,SO,THEA 15947,CotA,CotA,2.3,1.7,Passing MT Grade
78455,78455,Registered,THEA,15947,KC,B+,B-,THDN,TDTP,202380,SR,THEA 15947,CotA,CotA,2.7,3.3,Passing MT Grade
78456,78456,Registered,THEA,15947,KC,,A,THDN,TDTP,202380,JR,THEA 15947,CotA,CotA,4.0,,Passing MT Grade
78457,78457,Registered,THEA,15947,KC,A-,A-,THDN,TDTP,202380,SO,THEA 15947,CotA,CotA,3.7,3.7,Passing MT Grade
78458,78458,Registered,THEA,15947,KC,B+,A-,THDN,TDTP,202380,SR,THEA 15947,CotA,CotA,3.7,3.3,Passing MT Grade
78459,78459,Registered,THEA,15947,KC,F,,THDN,TDTP,202380,JR,THEA 15947,CotA,CotA,,0.0,No MT Grade Entered
78460,78460,Registered,THEA,15947,KC,F,F,THDN,TDTP,202380,SO,THEA 15947,CotA,CotA,0.0,0.0,FR/SO Intervention Needed
78461,78461,Registered,THEA,15947,KC,A,A,THDN,TDTP,202380,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78462,78462,Registered,THEA,15947,KC,A,A,THDN,TDTP,202380,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78463,78463,Registered,THEA,15947,KC,C-,D,THDN,TDTP,202410,FR,THEA 15947,CotA,CotA,1.0,1.7,FR/SO Intervention Needed
78464,78464,Registered,THEA,15947,KC,B,A,THDN,TDTP,202410,JR,THEA 15947,CotA,CotA,4.0,3.0,Passing MT Grade
78465,78465,Registered,THEA,15947,KC,A-,A-,THDN,TDTP,202410,FR,THEA 15947,CotA,CotA,3.7,3.7,Passing MT Grade
78466,78466,Registered,THEA,15947,KC,A,B,THDN,TDTP,202410,FR,THEA 15947,CotA,CotA,3.0,4.0,Passing MT Grade
78467,78467,Registered,THEA,15947,KC,A,,THDN,TDTP,202410,FR,THEA 15947,CotA,CotA,,4.0,No MT Grade Entered
78468,78468,Registered,THEA,15947,KC,A,A,THDN,TDTP,202410,SO,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78469,78469,Registered,THEA,15947,KC,A,A,THDN,TDTP,202410,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78470,78470,Registered,THEA,15947,KC,B-,C+,THDN,TDTP,202410,JR,THEA 15947,CotA,CotA,2.3,2.7,Passing MT Grade
78471,78471,Registered,THEA,15947,KC,B,A-,THDN,TDTP,202410,SO,THEA 15947,CotA,CotA,3.7,3.0,Passing MT Grade
78472,78472,Registered,THEA,15947,KC,C,F,THDN,TDTP,202410,SO,THEA 15947,CotA,CotA,0.0,2.0,FR/SO Intervention Needed
78473,78473,Registered,THEA,15947,KC,A,A,THDN,TDTP,202410,SO,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78474,78474,Registered,THEA,15947,KC,A,B+,THDN,TDTP,202410,FR,THEA 15947,CotA,CotA,3.3,4.0,Passing MT Grade
78475,78475,Registered,THEA,15947,KC,B,B+,THDN,TDTP,202480,FR,THEA 15947,CotA,CotA,3.3,3.0,Passing MT Grade
78476,78476,Registered,THEA,15947,KC,A-,B,THDN,TDTP,202480,FR,THEA 15947,CotA,CotA,3.0,3.7,Passing MT Grade
78477,78477,Registered,THEA,15947,KC,C+,C,THDN,TDTP,202480,SO,THEA 15947,CotA,CotA,2.0,2.3,FR/SO Intervention Needed
78478,78478,Registered,THEA,15947,KC,A,,THDN,TDTP,202480,FR,THEA 15947,CotA,CotA,,4.0,No MT Grade Entered
78479,78479,Registered,THEA,15947,KC,A,A,THDN,TDTP,202480,SO,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78480,78480,Registered,THEA,15947,KC,B-,,THDN,FD,202480,FR,THEA 15947,CotA,CotA,,2.7,No MT Grade Entered
78481,78481,Registered,THEA,15947,KC,A-,B+,THDN,TDTP,202480,SO,THEA 15947,CotA,CotA,3.3,3.7,Passing MT Grade
78482,78482,Registered,THEA,15947,KC,A,A,THDN,TDTP,202480,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78483,78483,Registered,THEA,15947,KC,B,B,THDN,TDTP,202480,JR,THEA 15947,CotA,CotA,3.0,3.0,Passing MT Grade
78484,78484,Registered,THEA,15947,KC,A,A,THDN,TDTP,202480,SO,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78485,78485,Registered,THEA,15947,KC,A,A,THDN,TDTP,202480,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78486,78486,Registered,THEA,15947,KC,A,A,THDN,TDTP,202480,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78487,78487,Registered,THEA,15947,KC,A,C+,THDN,TDTP,202480,JR,THEA 15947,CotA,CotA,2.3,4.0,Passing MT Grade
78488,78488,Registered,THEA,15947,KC,B,B,THDN,TDTP,202480,SO,THEA 15947,CotA,CotA,3.0,3.0,Passing MT Grade
78489,78489,Registered,THEA,15947,KC,A,A-,THDN,TDTP,202480,FR,THEA 15947,CotA,CotA,3.7,4.0,Passing MT Grade
78490,78490,Registered,THEA,15947,KC,A,A,THDN,TDTP,202480,SO,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78491,78491,Registered,THEA,15947,KC,D,B+,THDN,TDTP,202480,FR,THEA 15947,CotA,CotA,3.3,1.0,Passing MT Grade
78492,78492,Registered,THEA,15947,KC,B+,B,THDN,TDTP,202480,FR,THEA 15947,CotA,CotA,3.0,3.3,Passing MT Grade
78493,78493,Registered,THEA,15947,KC,A,A,THDN,TDTP,202510,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78494,78494,Registered,THEA,15947,KC,B,B+,THDN,TDTP,202510,SO,THEA 15947,CotA,CotA,3.3,3.0,Passing MT Grade
78495,78495,Registered,THEA,15947,KC,C+,C-,THDN,TDTP,202510,FR,THEA 15947,CotA,CotA,1.7,2.3,FR/SO Intervention Needed
78496,78496,Registered,THEA,15947,KC,A,A,THDN,TDTP,202510,SO,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78497,78497,Registered,THEA,15947,KC,A,,THDN,TDTP,202510,SO,THEA 15947,CotA,CotA,,4.0,No MT Grade Entered
78498,78498,Registered,THEA,15947,KC,A,B,THDN,TDTP,202510,SO,THEA 15947,CotA,CotA,3.0,4.0,Passing MT Grade
78499,78499,Registered,THEA,15947,KC,B+,A-,THDN,TDTP,202510,FR,THEA 15947,CotA,CotA,3.7,3.3,Passing MT Grade
78500,78500,Registered,THEA,15947,KC,A-,A-,THDN,TDTP,202510,SO,THEA 15947,CotA,CotA,3.7,3.7,Passing MT Grade
78501,78501,Registered,THEA,15947,KC,A-,A-,THDN,ARTE,202510,SO,THEA 15947,CotA,CotA,3.7,3.7,Passing MT Grade
78502,78502,Registered,THEA,15947,KC,A,A,THDN,TDTP,202510,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78503,78503,Registered,THEA,15947,KC,A,A,THDN,TDTP,202510,SO,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78504,78504,Registered,THEA,15947,KC,A,A,THDN,TDTP,202510,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78506,78506,Registered,THEA,15947,KC,A-,A-,THDN,TDTP,202510,SO,THEA 15947,CotA,CotA,3.7,3.7,Passing MT Grade
78507,78507,Registered,THEA,15947,KC,A,A,THDN,TDTP,202510,SO,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78508,78508,Registered,THEA,15947,KC,A,A-,THDN,TDTP,202510,FR,THEA 15947,CotA,CotA,3.7,4.0,Passing MT Grade
78509,78509,Registered,THEA,15947,KC,C,B+,THDN,ARTE,202510,SO,THEA 15947,CotA,CotA,3.3,2.0,Passing MT Grade
78510,78510,Registered,THEA,15947,KC,A,A,THDN,TDTP,202510,FR,THEA 15947,CotA,CotA,4.0,4.0,Passing MT Grade
78511,78511,Registered,THEA,15947,KC,B,B-,THDN,TDTP,202510,FR,THEA 15947,CotA,CotA,2.7,3.0,Passing MT Grade
78512,78512,Registered,THEA,15947,KC,F,F,THDN,TDTP,202510,SO,THEA 15947,CotA,CotA,0.0,0.0,FR/SO Intervention Needed
78513,78513,Registered,THEA,15947,KC,A,,THDN,TDTP,202510,FR,THEA 15947,CotA,CotA,,4.0,No MT Grade Entered
78514,78514,Registered,THEA,24282,KC,A,A,THDN,TDTP,202580,SO,THEA 24282,CotA,CotA,4.0,4.0,Passing MT Grade
78515,78515,Registered,THEA,24282,KC,A-,,THDN,TDTP,202580,FR,THEA 24282,CotA,CotA,,3.7,No MT Grade Entered
78516,78516,Registered,THEA,24282,KC,A-,A-,THDN,TDTP,202580,FR,THEA 24282,CotA,CotA,3.7,3.7,Passing MT Grade
78517,78517,Registered,THEA,24282,KC,B,C+,THDN,TDTP,202580,SO,THEA 24282,CotA,CotA,2.3,3.0,Passing MT Grade
78518,78518,Admin Dropped,THEA,24282,KC,DR,DR,THDN,TDTP,202580,FR,THEA 24282,CotA,CotA,,,Dropped Course
78519,78519,Registered,THEA,24282,KC,A-,A-,THDN,TDTP,202580,FR,THEA 24282,CotA,CotA,3.7,3.7,Passing MT Grade
78520,78520,Registered,THEA,24282,KC,SF,SF,THDN,TDTP,202580,FR,THEA 24282,CotA,CotA,0.0,0.0,FR/SO Intervention Needed
78521,78521,Registered,THEA,24282,KC,A,A,THDN,TDTP,202580,FR,THEA 24282,CotA,CotA,4.0,4.0,Passing MT Grade
78522,78522,Registered,THEA,24282,KC,B+,A-,THDN,TDTP,202580,FR,THEA 24282,CotA,CotA,3.7,3.3,Passing MT Grade
78523,78523,Registered,THEA,24282,KC,A,,THDN,TDTP,202580,FR,THEA 24282,CotA,CotA,,4.0,No MT Grade Entered
78524,78524,Registered,THEA,24282,KC,A,A-,THDN,TDTP,202580,SO,THEA 24282,CotA,CotA,3.7,4.0,Passing MT Grade
78525,78525,Registered,THEA,24282,KC,F,B-,THDN,TDTP,202580,FR,THEA 24282,CotA,CotA,2.7,0.0,Passing MT Grade
78526,78526,Registered,THEA,24282,KC,A-,B+,THDN,TDTP,202580,SO,THEA 24282,CotA,CotA,3.3,3.7,Passing MT Grade
78527,78527,Registered,THEA,24282,KC,B,A,THDN,TDTP,202580,SO,THEA 24282,CotA,CotA,4.0,3.0,Passing MT Grade
78528,78528,Registered,THEA,24282,KC,A,,THDN,TDTP,202580,FR,THEA 24282,CotA,CotA,,4.0,No MT Grade Entered
78529,78529,Registered,THEA,24282,KC,,A-,THDN,TDTP,202580,SR,THEA 24282,CotA,CotA,3.7,,Passing MT Grade
78530,78530,Registered,THEA,24282,KC,A,A,THDN,TDTP,202580,FR,THEA 24282,CotA,CotA,4.0,4.0,Passing MT Grade
78531,78531,Registered,THEA,24282,KC,A,A,THDN,TDTP,202580,FR,THEA 24282,CotA,CotA,4.0,4.0,Passing MT Grade
78532,78532,Registered,THEA,24282,KC,,,THDN,TDTP,202610,FR,THEA 24282,CotA,CotA,,,No MT Grade Entered
78533,78533,Registered,THEA,24282,KC,,A,THDN,TDTP,202610,SO,THEA 24282,CotA,CotA,4.0,,Passing MT Grade
78534,78534,Registered,THEA,24282,KC,,B+,THDN,TDTP,202610,FR,THEA 24282,CotA,CotA,3.3,,Passing MT Grade
78535,78535,Registered,THEA,24282,KC,,A,THDN,TDTP,202610,SO,THEA 24282,CotA,CotA,4.0,,Passing MT Grade
78536,78536,Registered,THEA,24282,KC,,A-,THDN,TDTP,202610,FR,THEA 24282,CotA,CotA,3.7,,Passing MT Grade
78537,78537,Registered,THEA,24282,KC,,,THDN,TDTP,202610,SO,THEA 24282,CotA,CotA,,,No MT Grade Entered
78538,78538,Registered,THEA,24282,KC,,A,THDN,TDTP,202610,FR,THEA 24282,CotA,CotA,4.0,,Passing MT Grade
78539,78539,Registered,THEA,24282,KC,,B,THDN,TDTP,202610,FR,THEA 24282,CotA,CotA,3.0,,Passing MT Grade
78540,78540,Registered,THEA,24282,KC,,A,THDN,TDTP,202610,FR,THEA 24282,CotA,CotA,4.0,,Passing MT Grade
78541,78541,Registered,THEA,24282,KC,,C+,THDN,TDTP,202610,SO,THEA 24282,CotA,CotA,2.3,,Passing MT Grade
78542,78542,Registered,THEA,24282,KC,,,THDN,TDTP,202610,FR,THEA 24282,CotA,CotA,,,No MT Grade Entered
78543,78543,Registered,THEA,24282,KC,,B,THDN,TDTP,202610,FR,THEA 24282,CotA,CotA,3.0,,Passing MT Grade
